Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_Crdntls,Rndrng_Prvdr_Gndr,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_Zip5
1598836280,Cohen,Alan,M.D.,M,NJ,7032
1598838633,Vin-Christian,Kirsten,M.D.,F,CA,94301
1598839813,Ridky,Todd,MD,M,PA,19104
1598842544,Thompson,Michele,MD,F,WA,98684
1598844524,Jordan,Robert,M.D.,M,CA,93003
1598845695,Ewing,Shannon,M.D.,F,IL,60077
1598850158,Cho,Song,M.D.,F,CA,90006
1598851404,Turner,Michael,M.D.,M,CO,80910
1598852667,Varghese,Mathew,MD,M,NY,10021
1598860116,Aspey,Laura,"M.D., M.P.H",F,GA,30322
1598861510,Jakubowicz,Pamela,MD,F,NY,10457
1598862542,Sloan,Luke,MD,M,OR,97031
1598863706,Basler,Geoffrey,M.D.,M,NE,68512
1598875619,Marcus,Lindasusan,MD,F,NJ,7481
1598875825,Stevenson,Paul,D.O.,M,FL,34233
1598883035,Kinsley,Tina,MD,F,NE,68130
1598887044,Dimattia,Arthur,MD,M,MA,1960
1598894008,Shinkai,Kanade,,F,CA,94115
1598909277,Fenton,Jeremy,M.D.,M,NY,10022
1598911984,Singh,Deeptej,M.D.,M,NM,87113
1598914657,Bryant,Elizabeth,MD,F,IN,46202
1598923591,Wood,Lance,M.D.,M,PA,17011
1598924896,Shelling,Michael,M.D.,M,FL,33437
1598925513,Maher,Ian,M.D.,M,MN,55455
1598929069,Chen,Richard,M.D.,M,CA,94063
1598930398,Chang,Kyung Hee,"M.D., PH.D.",F,MA,2767
1598931719,Colavincenzo,Maria,M.D.,F,IL,60611
1598934671,O'connell,Christopher,M.D.,M,FL,33146
1598939464,Walter,Melanie,M.D.,F,VA,24014
1598949646,Ioffe,Boris,D.O.,M,TX,75116
1598956781,Raimer,David,MD,M,TX,77550
1598962078,Mount,Charles,M.D.,M,PA,15212
1598963498,Roh,Ellen,MD,F,MA,2114
1598974503,Super,Dione,MD,F,GA,30012
1598981763,Gant,Kathryn,M.D.,F,CA,95678
1598982019,Rubenstein,Emily,D.O,F,IL,60069
1598987307,Stankiewicz,Kelly,M.D.,F,IL,60563
1598987836,Journagan,Susan,MD,F,IL,62226
1598990145,Shedd,Angela,M.D.,F,TX,75231
1609000199,Vaidya,Darshan,MD,M,NJ,8831
1609003557,Fahrenbach,Elizabeth,M.D.,F,IL,60714
1609009174,Brown,Tamu,M.D.,F,GA,30076
1609032242,Leu,Diana,M.D.,F,CA,94025
1609032978,Huang,Stephen,MD,M,CO,80401
1609033083,Hossler,Eric,MD,M,PA,17821
1609033562,Sobanko,Joseph,,M,PA,19104
1609037357,Amin,Ahmad,M.D.,M,IL,60611
1609040427,Montgomery,Joanne,M.D.,F,ND,58104
1609046911,Sung,Sarah,MD,F,WA,98104
1609051887,Badia,Anais,DO MD,F,FL,33912
1609058080,Choate,Keith,"M.D., PH.D.",M,CT,6519
1609073048,Messina,Michael,MD,M,CA,92260
1609083203,Haygood,Laura,M.D.,F,TX,75703
1609083963,Zwerner,Jeffrey,"MD, PHD",M,TN,37204
1609087121,Carroll,Bryan,M.D.,M,OH,44145
1609087774,Tierney,Emily,M.D.,F,MA,2601
1609089077,Chien,Peter,"MD, PHD",M,MA,2215
1609091875,Kennedy,Kristy,M.D.,F,LA,70503
1609092881,Stewart,Brian,D.O.,M,MI,48038
1609098136,Liou,James,M.D.,M,MA,2472
1609119783,Chiou,Albert,MD,M,CA,94063
1609132976,Hoffmann,Matthew,MD,M,TX,75601
1609135599,Suggs,Amanda,,F,FL,33410
1609138718,Sugai,Daniel,M.D.,M,WA,98004
1609139138,Goedken,Michelle,D.O,F,AZ,85755
1609162049,Asztalos,Manuela,M.D.,F,AZ,85253
1609165794,Thareja,Sumeet,MD,M,FL,32901
1609166834,Palmer,Matthew,M.D.,M,PA,17822
1609168913,Greiling,Teri,"MD, PHD",F,OR,97239
1609193614,John,Andrew,M.D.,M,OK,73013
1609196450,Daly,Meaghan,MD,F,ME,4096
1609212158,Li,Janet,M.D.,F,TX,77089
1609218965,Rosenblum,Stacy,D.O.,F,FL,33449
1609219039,Selph,Jacqueline,M.D.,F,NC,28731
1609225176,Schmieder,Shawn,D.O.,M,FL,32073
1609225226,Vin,Harina,M.D.,F,TX,75019
1609238666,Leight-Dunn,Hayley,M.D.,F,NC,28207
1609254564,Mahmood,Tahmina,M.D,F,IL,60611
1609260538,Novice,Karlee,,F,MI,48202
1609262963,Tyagi,Abhilasha,,F,CA,91950
1609263797,Ross,Nicholas,MD,M,PA,19107
1609268440,Strom,Mark,MD,M,NY,10032
1609293067,Walter,Scott,M.D.,M,CO,80401
1609293760,Fisher,Juliya,MD,F,NY,11203
1609296144,Jajou,Peter,D.O.,M,MI,48066
1609296235,Baruch,Danielle,M.D.,F,MD,21237
1609296698,Saylors,Bradley,M.D.,M,SC,29406
1609300482,Greenberg,Sophie,M.D.,F,NY,10013
1609300649,Brodsky,Merrick,MD,M,WA,99202
1609304617,Aldahan,Adam,MD,M,MN,55108
1609305713,Sindle,Allison,MD,F,MO,63801
1609368380,Ivey,Jordan,MD,F,AL,35758
1609805514,Koperski,Judith,M.D.,F,CA,92037
1609810787,Miller,Kenneth,M.D.,M,CA,95032
1609811983,Esterson,Faith,M.D.,F,MD,21208
1609813237,Skolnik,Ira,M.D.,M,MA,1742
1609815166,Hall,Mark,M.D.,M,OR,97702
1609820604,Iwamoto,Satori,M.D.,M,RI,2908
1609821313,Wilson,Dorota,M.D.,F,PA,19047
1609830736,Allbritton,Jill,M.D.,F,MD,21061
1609831932,Vogel,Curt,M.D.,M,CA,92024
1609832377,Anderson,Drew,M.D.,M,IN,47303
1609832476,Amato,Jason,M.D.,M,MO,63141
1609838077,Barnes,Cheryl,,F,GA,31792
1609839182,Dubner,Barry,MD,M,FL,33065
1609840487,Rinker,Margaret,MD,F,FL,33606
1609844588,Mckinlay,Joseph,M.D.,M,HI,96813
1609844927,Schaberg,Susan,M.D.,F,IL,62901
1609846500,Futrell,Josephine,M.D.,F,LA,71111
1609847243,Marshall,Stephen,MD,M,KS,67502
1609847979,Pan,Teddy,MD,M,NY,12205
1609851229,Utz,Maureen,MD,F,MN,55331
1609855402,Winstanley,Douglas,D.O.,M,MI,49418
1609860337,Todd,Michael,MD,M,VA,20176
1609862242,Wada,Jane,MD,F,CA,91020
1609862820,Peng,Albert,M.D.,M,CA,95403
1609865161,Krutchik,Michael,DO,M,FL,34668
1609865427,Burgos,Arelis,MD,F,FL,33433
1609865807,Martin,Rafael,MD,M,PR,967
1609866078,Fu,Juian-Juian,M.D. & PH.D.,F,NV,89052
1609866342,Lyons,Christina,M.D.,F,WA,98226
1609866987,Natow,Steven,M.D.,M,NY,11598
1609868546,Meyer,Anthony,M.D.,M,WA,98104
1609869890,Warner,Robert,MD,M,NY,10065
1609870567,Mehle,Anthony,M.D.,M,OH,44512
1609871920,Kandel,Elena,M.D.,F,CA,91607
1609872126,Algarin,Michelle,M.D.,F,CA,92653
1609874395,Kezis,Jeffrey,M.D.,M,NY,12601
1609878446,Mischke,John,MD,M,MN,56303
1609879899,Hensley,Ross,M.D.,M,OK,73505
1609883081,Hoover,Aaron,MD,M,CO,80634
1609884915,Shriner,David,M.D.,M,TX,78258
1609891472,Peterson,Christopher,MD,M,SC,29607
1609892371,Noonan,Michael,M.D.,M,CT,6611
1609900299,Ackerman,Lindsay,MD,F,AZ,85006
1609911213,Latoni Maldonado,David,M.D.,M,PR,909
1609918671,Strong,Lawrence,,M,FL,33449
1609934264,Klar,Tobi,MD,F,NY,10538
1609949718,Phelps,Billie,MD,F,CA,90404
1609952860,Parsons,Margaret,MD,F,CA,95819
1609961853,Mcclellan,Scott,M.D.,M,NC,28560
1609967603,Newman,Joshua,MD,M,FL,34285
1609972215,Landers,Maeran,M.D.,F,OR,97062
1609975226,Piepkorn,Michael,M.D.,M,WA,98005
1609980713,Theriault,Alexandra,M.D.,F,CO,80120
1609985290,Riordan,Anne,MD,F,MO,63040
1609985704,Press,Leah,M.D.,F,CA,93711
1609985811,Vawter,Anna,MD,F,TX,75013
1609985969,Moore,Jane,M.D.,F,MN,55076
1609990605,Hernandez,Manuel,M.D.,M,FL,33952
1609995091,Zalla,James,M.D.,M,KY,41042
1609998582,Gaylor,Minh-Ly,MD,F,TX,75503
1619003282,Gladstone,Hayes,MD,M,CA,94506
1619005840,Dano,Jaculeen,M.D.,F,TX,78731
1619011764,Waldman,James,M.D.,M,CA,92618
1619023298,Urquhart,Jean,MD,F,CO,81631
1619024502,Schmidt,Adriana,MD,F,CA,90404
1619029527,Halpern,Analisa,MD,F,PA,19087
1619046026,Maronn,Mandi,MD,F,WI,53005
1619047339,Hanson,Miriam,M.D.,F,TX,78758
1619052248,Nakhla,Tony,D.O.,M,CA,92705
1619055746,Stein Gold,Linda,M.D.,F,MI,48323
1619056827,Trizna,Zoltan,MD,M,TX,78746
1619059516,Blodgett,Thomas,MD,M,OH,45614
1619062940,Woolrich,Andrew,MD,M,NY,10021
1619064110,Leiferman,Kristin,M.D.,F,UT,84132
1619072303,Satra,Karin,MD,F,NJ,7450
1619081155,Ellison,Patrick,M.D.,M,FL,33621
1619088671,Sheehan,Daniel,MD,M,GA,30912
1619109519,Henderson,Gregory,M.D.,M,CA,92660
1619110038,Beyer,Vivianne,M.D.,F,IL,62703
1619111473,Defelice,Taylor,M.D.,F,TN,37215
1619116654,Lamb,Angela,M.D.,F,NY,10029
1619119583,Patel-Cohen,Mital,M.D.,F,NJ,7932
1619119658,Brady,Kimberly,MD,F,NY,14263
1619136934,Huggins,Richard,M.D.,M,MI,48202
1619139615,Wooten,Caroline,M.D.,F,SC,29464
1619144003,Bowen,Casey,M.D.,M,NE,68506
1619144433,Judy,David,D.O.,M,WV,25309
1619148129,Hadley,Jason,MD,M,UT,84010
1619158029,Compoginis,Goli,M.D.,F,CA,90033
1619167673,Shah,Ayyaz,DO,M,NY,13850
1619168846,Wiltz,Katy,MD,F,LA,70115
1619170024,Neiner,James,M.D.,M,TX,78234
1619172202,Carr,Vicki,MD,F,TX,77379
1619172541,Weiser,Jessica,MD,F,NY,10065
1619179710,Liggett,Jessica,MD,F,MI,49024
1619187416,Parker,Jana,M.D.,F,UT,84065
1619192788,Lampuri,Cristina,MD,F,FL,33407
1619197845,Benitez-Graham,Ana,M.D.,F,NC,27302
1619199072,Nietert,Elizabeth,MD,F,IL,62702
1619203858,Grelck,Kurt,D.O.,M,WI,54482
1619204476,Fowler,Carley,MD,F,TN,37922
1619210598,Wheat,Chikoti,M.D.,F,MD,21061
1619222429,Two,Aimee,MD,F,AZ,85207
1619235306,Mestel,Celine,"M.D, PHD",F,IN,47713
1619235355,Griffith,Robert,M.D.,M,TN,37919
1619237369,Tepedino,Kelly,MD,F,FL,32025
1619241452,Yu,Yang,M.D.,F,CA,91355
1619243698,Flamm,Alexandra,,F,PA,17033
1619255502,Lin,William,MD,M,MA,02114
1619260122,Depry,Jennifer,D.O.,F,NV,89117
1619261443,Pinney,Sarah,M.D.,F,TX,77030
1619264595,Lent,Megan,M.D.,F,KS,66223
1619273042,Whelan,Tara,DO,F,RI,02891
1619293891,Zech,Loren,"MD, PHD",M,AZ,85718
1619294337,Jensen,Jesse,D.O.,M,UT,84074
1619295847,Butler,Lara,M.D.,F,MA,02360
1619295953,Venkatarajan,Sangeetha,MD,F,IL,60148
1619297769,Litzner,Brandon,MD,M,KS,67206
1619310232,Johnson,Andrew,M.D.,M,IL,60563
1619313756,Shroyer,Whitney,M.D.,F,TN,38103
1619317575,Lopez,Jonathan,MD,M,FL,33607
1619321619,Dunaway,David,M.D.,M,PA,10946
1619323755,Weinkle,Allison,M.D.,F,CA,95816
1619324985,Duprey,Cory,M.D.,M,CO,80016
1619326550,Vasicek,Brooke,M.D.,F,MI,49525
1619339371,Nanes,Benjamin,"MD, PHD",M,TX,75390
1619339579,Bice,Kristen,MD,F,LA,70433
1619351897,Alamgir,Mahin,MD,F,NH,03431
1619359320,Meyer,Freya,M.D.,F,MA,02116
1619364494,Loso,Jaime,M.D.,F,MN,55416
1619394780,Moshiri,Ata,"MD, MPH",M,NY,10017
1619396173,Perl,Marcel,,M,NY,10962
1619396439,Grossman,Audra,,F,KY,40503
1619416286,Ojong,Oben,,F,TX,77008
1619497252,Rothstein,Brooke,MD,F,CO,80111
1619600103,Yearwood,Dena,FNP,F,AL,35010
1619900255,Karlene,Scott,M.D.,M,MI,48532
1619900388,Golomb,Cynthia,MD,F,FL,33009
1619901121,Ochoa,Maria,M.D.,F,CA,90033
1619901618,Rodriguez Valdes,Jose,M.D.,M,FL,33133
1619901634,Lehr,Robert,M.D.,M,OK,73112
1619904067,Thornburg,Lycia,,F,SD,57701
1619905734,Shanker,David,M.D.,M,IL,60602
1619907169,Butler,Pamela,M.D.,F,WI,53051
1619907995,Amin,Nilam,D.O.,F,IL,60642
1619908043,Gerami,Pedram,MD,M,IL,60611
1619909611,Bossenbroek,Nicole,M.D.,F,MI,49444
1619913712,Weiss,Jonathan,MD,M,GA,30078
1619914967,Holcomb,Dana,MD,F,CA,90272
1619915451,Baginski,David,M.D.,M,ME,4102
1619918356,Cooper,Jennifer,M.D.,F,MD,21009
1619920352,Goldberg,Howard,MD,M,MA,1907
1619928272,Milburn,Peter,M.D.,M,NY,11209
1619928918,Knuijt,Kristi,MD,F,WI,53546
1619930682,Gonzalez Chavez,Jose,M.D.,M,PR,909
1619933256,Kineston,Donald,M.D.,M,PA,16335
1619934825,Moskowitz,Paula,"M.D., PH.D",F,RI,2818
1619942661,Tong,Arthur,MBBS,M,MA,2451
1619944188,Wood,Amy,M.D.,F,TX,77030
1619945557,Gwynn,Marjorie,MD,F,MD,21061
1619946779,Le,Anh-Dao,MD,F,CA,92780
1619947462,Helton,Jennifer,M.D.,F,NC,28278
1619950383,Soares,Temitope,MD,M,TX,77386
1619953056,Egan,Kendall,M.D.,F,NV,89117
1619953338,Gould,Karen,MD,F,NC,27403
1619954963,Blaeser,Michelle,MD,F,MN,55337
1619961257,Novatt,Gary,MD,M,CA,93105
1619962552,Truong,Khanh,M.D.,F,CA,95403
1619963162,Yu,Thomas,MD,M,MD,20817
1619963899,Greenblatt,Henry,M.D.,M,NY,12550
1619963998,Nathan,David,MD,M,IN,46123
1619966108,Rader,Michael,M.D.,M,OK,73644
1619966652,Strober,Bruce,M.D.,M,CT,6416
1619970639,Geiss,David,D.O.,M,OH,43023
1619971157,Kozeny,Keith,M.D.,M,IL,60089
1619974102,Albert,Lee,MD,M,MA,1757
1619975059,Litvack,Bonnie,MD,F,NY,10601
1619977402,Demos,Peter,M.D.,M,MA,1103
1619978970,Woseth,Douglas,M.D.,M,UT,84117
1619981511,Lederman,Josiane,M.D.,F,NY,10314
1619985462,Lieblich,Lawrence,MD,M,NY,11787
1619986114,Mitchell,Karen,M.D.,F,MA,1752
1619993375,Paley,Bruce,D.O.,M,FL,32084
1619997814,Norris,David,MD,M,CO,80045
1629000534,Groth,David,M.D.,M,MN,55423
1629003686,Mccarthy,Elise Bilodeau,M.D.,F,MA,2169
1629006093,Mcginnis,Karen,M.D.,F,MA,2747
1629006630,Brantley,John,MD,M,LA,70808
1629009196,Drosou,Anna,M.D.,F,TX,77584
1629021134,Biglow,Jennifer,M.D.,F,MN,55402
1629025929,Cohen,Laura,M.D,F,CA,92648
1629026174,Kashani-Sabet,Mohammed,M.D.,M,CA,94115
1629032271,Kanzler,Matthew,MD,M,CA,94538
1629033238,Fischer,Samuel,M.D.,M,AL,35233
1629036157,Winterfield,Laura,MD,F,SC,29425
1629037395,Samarin,Frank,M.D.,M,CO,80920
1629040985,Rogers,Jim,M.D.,M,NC,28105
1629041728,Tanksley,Radford,MD,M,CT,6360
1629043419,Nigro,James,MD,M,TX,77074
1629045166,Klapper,Mitchell,M.D.,M,MD,21208
1629047345,Patel,Neel,MD,M,AZ,85028
1629054754,Lou,Wendy,MD,F,NY,11743
1629058441,Dang,Minh,MD,F,CA,94588
1629063169,Davis,Todd,MD,M,IL,60126
1629063748,Avram,Marc,MD,M,NY,11201
1629066030,Stewart,Louise,MD,F,CA,93105
1629070495,Eaton,Mark,M.D.,M,MD,21409
1629071907,Hernandez,Julio,MD,M,AZ,85308
1629074406,Caruthers,Bertram,M.D.,M,MO,64110
1629076906,Fountain,John,M.D.,M,GA,30012
1629078456,Riutort-Gonzalez,Antonio,M.D.,M,PR,907
1629079199,Gobert,Charles,MD,M,TX,78934
1629079462,Zahner,Scott,MD,M,IL,60521
1629087911,Gruman,Alla,MD,F,FL,34229
1629088109,Littler,Curt,M.D.,M,CA,92131
1629089107,Jaffe,Mark,MD,M,MD,20817
1629093299,Miller,Christopher,MD,M,PA,19104
1629095120,James,William,MD,M,PA,19104
1629095468,Mosadegh,Mehdi,M.D.,M,LA,70460
1629097142,George,Saira,M.D.,F,TX,77030
1629099072,Johnson,Ray,M.D.,M,AZ,86301
1629104427,Perrott,Ronald,M.D.,M,FL,33777
1629117528,Lovelace,Kelli,M.D.,F,OK,74114
1629140223,Trautman,Robert,M.D.,M,TN,38119
1629140819,Soohoo,Lillian,MD,F,CA,94040
1629141866,Friedman,David,M.D.,M,CA,92801
1629142047,Pravda,Ian,MD,M,NY,11030
1629149653,Gandhi,Kavitha,M.D.,F,IL,60085
1629150396,Hodge,Julie,M.D.,F,CA,92835
1629158217,Soriano,Teresa,MD,F,CA,90095
1629161245,Cruciger,Quita,M.D.,F,CA,94115
1629161260,Trenkle,Ingrid,MD,F,CA,92373
1629161476,Zlotoff,Barrett,M.D.,M,VA,22908
1629161989,Rapaport,Jeffrey,M.D.,M,NJ,7632
1629164850,Kleinman,Dawn,MD,F,NC,27330
1629174941,Cottam,John,MD,M,FL,33618
1629183561,Davis,Pamela,MD,F,OH,44109
1629185483,Chermak,Cally,MD,F,MN,55435
1629187638,Robison,John,M.D.,M,UT,84010
1629189550,Sornson,Mark,M.D.,M,CA,92127
1629193891,Verghese,George,,M,MD,20650
1629194634,Wang,Robert,MD,M,CA,90505
1629195656,Yun,Jasmine,MD,F,CA,91604
1629203468,Jacobs,Michaela,M.D.,F,NM,87113
1629205562,Lambert Smith,Franki,M.D.,F,NY,14620
1629207493,Plotke,Lesley,MD,F,CA,94609
1629210992,Green,Matthew,MD,M,WY,82609
1629224290,Chiesa Fuxench,Zelma,MD,F,PA,19104
1629230040,Agarwal,Raj,M.D.,M,VA,23059
1629234364,Polder,Kristel,M.D.,F,TX,75225
1629234380,Gladsjo,Julie,MD,F,CA,92121
1629242144,Burris,Katy,MD,F,NY,10022
1629261805,Le,Tang,D.O,M,TX,75150
1629262142,Schultz,Heather,MD,F,NY,10604
1629265772,Kim,Alyssa,M.D.,F,CA,92604
1629270897,Tajirian,Ani,M.D.,F,CA,94609
1629272455,Huang,William,,M,NC,27104
1629273909,Reimer,Meredith,M.D,F,OH,44094
1629275037,Milliken,Michael,M.D.,M,MT,59718
1629276639,Kihiczak,George,MD,M,NY,10016
1629286083,Burke,Karen,"MD, PHD",F,NY,10022
1629333182,Posnick,David,DO,M,NH,3060
1629334198,Lee,Nicole,"M.D., M.P.H.",F,NY,11530
1629338728,Leventhal,Jonathan,M.D.,M,CT,6510
1629367867,Sopkovich,Jennifer,M.D.,F,OH,43230
1629394713,Tucker,Clint,MD,M,KY,40202
1629395348,Schuckit,Steven,M.D.,M,WI,53005
1629399654,Gan,Stephanie,MD,F,IL,60521
1629412259,Dehesa,Luis,M.D.,M,CA,93701
1629415781,Taylor,Andrea,M.D.,F,FL,32502
1629416433,Roman,Carly,MD,F,IL,60637
1629422571,Purnell,Joseph,MD,M,AR,72205
1629427497,Tate,Jesalyn,M.D.,F,KS,66160
1629430210,Zajdel,Nicholas,MD,M,WI,53005
1629451141,Garner,Michael,M.D.,M,NC,28607
1629465232,Feig,Jessica,MD PHD,F,NY,11223
1629465778,Aronson,Adam,M.D.,M,CA,91403
1629488424,Hoss,Elika,M.D.,F,AZ,85259
1629496518,Cresce,Nicole,MD,F,VA,23233
1629496823,Sheinin,Renee,M.D.,F,CA,91403
1629496872,Callaghan,Daniel,,M,MA,2118
1629497987,Petitti,Emily,MD,F,OH,44870
1629509229,Loh,Tiffany,M.D.,F,CA,91010
1629575055,Ives,Stephanie,MD,F,AL,35209
1629674221,Farah,Maya,MD,F,MA,2118
1639101256,Legum,Larry,M.D.,M,VA,23320
1639103138,Fernandez,Geover,MD,M,CA,90277
1639104391,Macknet,Cathy,M.D.,F,CA,92354
1639104466,Speck,Fred,M.D.,M,TX,78028
1639105331,Garcia,Carmen,MD,F,NJ,7652
1639112261,Freeman,Michael,M.D.,M,FL,34471
1639119175,Jensen,Sarah,M.D.,F,MO,63028
1639121304,Matzke,Thomas,,M,ND,58104
1639123680,Watnick,Kay,MD,F,MI,48322
1639125818,Brunner,William,MD,M,SD,57105
1639132814,Wold,Karen,M.D.,F,NC,28602
1639132830,Mowad,Christen,MD,F,PA,17822
1639134919,Petrick,Mary,MD,F,PA,17822
1639137169,Sullivan,Tory,M.D.,M,FL,33162
1639138720,Chapel,Karen,M.D.,F,MI,48124
1639140601,Nehal,Kishwer,MD,F,NY,10022
1639140783,Hughes,George,M.D.,M,TX,77380
1639147648,Gamber,Jennifer,M.D.,F,MD,21401
1639153638,Ling,Mark,"M.D., PH.D.",M,GA,30263
1639155880,Ashley,Jeffrey,MD,M,CA,91505
1639155922,Luria,Rebecca,MD,F,HI,96734
1639158116,Friedman,Peter,M.D.,M,NY,10956
1639158769,Parisi,Marybeth,M.D.,F,NY,10941
1639159494,O'neal,Brian,"D.O. , MPH",M,TN,37660
1639160013,Edelson,Richard,MD,M,CT,6510
1639163298,Dunn,Cary,M.D.,M,AL,36695
1639164064,Neubauer,Steven,MD,M,IL,60403
1639164098,Clark,Justin,MD,M,TX,79410
1639164528,Humeniuk,John,"M.D., LLC",M,SC,29605
1639173289,Benzian,Lurleen,MD,F,CA,93111
1639174386,Wieselthier,Janet,M.D.,F,OH,44124
1639175409,Blumenstrauch,Roy,M.D.,M,CA,90503
1639175441,Thompson,Matthew,M.D.,M,NM,87110
1639178643,Weil,Martin,M.D.,M,GA,30076
1639179716,Cowen,Edward,M.D.,M,MD,20902
1639186513,Caldwell,James,DO,M,FL,32308
1639193071,Lerman,Jay,MD,M,NY,10461
1639195316,Greenberg,Robert,MD,M,CA,94583
1639197049,Fenster,Mark,M.D.,M,OH,45429
1639202757,Mackelfresh,Jamie,M.D.,F,GA,30322
1639205396,Sakamoto,Greg,MD,M,HI,96813
1639208937,Endsley,Jeffrey,D.O.,M,OK,74401
1639217458,Morganroth,Greg,M.D.,M,CA,94040
1639217490,Mcgirt,Laura,MD,F,NC,28287
1639218639,Reddy,Shilpa,MD,F,NM,87102
1639226731,Pereira,Meriner,M.D.,M,IA,52761
1639239692,King,Clinton,MD,M,TX,79935
1639240237,Iwasaki,Takako,M.D.,F,CA,90503
1639240872,Marty,Chelsy,M.D.,F,FL,32250
1639243678,Kosarek,Cheryl,MD,F,TX,78749
1639259641,Menaker,Gregg,MD,M,IL,60077
1639266299,Kaplan,Sherri,MD,F,NY,10502
1639267149,Anadkat,Milan,MD,M,MO,63108
1639270432,Barron,Lisa,M.D.,F,MI,48377
1639284128,Vogel,Louis,M.D.,M,NY,10016
1639288632,Hecker,Melanie,MD,F,FL,33064
1639307887,De La Feld,Salma,M.D.,F,GA,30322
1639308943,Lieberman,Robert,M.D.,M,NV,89052
1639309941,Arkin,Lisa,M.D.,M,WI,53715
1639312697,Nguyen,Cameran,D.O.,M,TX,76087
1639325194,Langer-Kaufmann,Jodi,M.D.,F,GA,30046
1639330855,Banker,Sarika,MD,F,NY,11753
1639337181,Mishra,Vineet,MD,M,TN,37215
1639343312,Gowring,Lena,DO,F,MS,39534
1639346448,Hennings,Cara,M.D.,F,TN,37403
1639348683,Loftis,Brent,DO,F,CA,94558
1639349111,Lee,Jin,MD,F,CA,92121
1639355928,Setzer,Shannon,M.D.,F,MT,59715
1639373210,Ramirez,Mark,MD,M,TX,76904
1639380884,Ferenczi,Katalin,M.D.,F,CT,6032
1639387095,Neff,Ann,M.D.,F,FL,34233
1639390321,Bacelieri,Rocky,MD,M,NC,28803
1639390701,Pillow,Jessica,MD,F,AR,72342
1639391006,Frey,Jamie,MD,F,IL,61614
1639391931,George,Rosalyn,M.D.,F,NC,28405
1639396864,Comite,Stephen,MD,M,NY,10016
1639403462,Lee,Michael,M.D.,M,FL,33908
1639407331,Matthews,Emily,D.O.,F,MS,39305
1639412109,Romano,Michael,M.D.,M,NY,10598
1639429178,Ghasri,Pedram,M.D.,M,CA,91356
1639431430,Rovner,Rebecca,MD,F,IA,50309
1639435720,Austin,Molly,M.D.,F,TX,75231
1639444748,Icecreamwala,Devika,MD,F,CA,94568
1639445950,Sutton,Leigh,MD,F,NE,68516
1639448269,Ikediobi,Ogechi,"MD, PHD",F,CA,92122
1639460744,Newsom,Emily,M.D.,F,CA,91355
1639460868,Naga,Lina,M.D.,F,MD,20815
1639462120,Morrell,Jessica,M.D.,F,MN,55104
1639478464,Neckman,Julia,M.D.,F,GA,30342
1639490386,Gardner,Kevin,DO,M,UT,84604
1639490493,Habib,Nancy,MD,F,CA,90027
1639490659,Eastham,Allyson Brooke,M.D.,F,TN,37212
1639494198,Rajpara,Anand,M.D.,M,MO,64055
1639512072,Stiegel,Evan,M.D.,M,NC,27103
1639512551,Callahan,Adrienne,M.D.,F,OH,44145
1639516313,Bradley,Laurence,M.D.,M,IL,60102
1639531825,Galimberti,Fabrizio,MD,M,SC,29526
1639533318,Gillihan,Ryan,M.D.,M,KS,66160
1639535594,Brunner,Patrick,M.D.,M,NY,10065
1639559453,Billi,Allison,M.D./PH.D.,F,MI,48105
1639563505,Arshanapalli,Ashish,,M,TX,76063
1639565872,Goddard,Lindsey,M.D.,F,WA,99202
1639580152,Perdue,Nikolajs,M.D.,M,IN,46254
1639583487,Bhatnagar,Shaily,M.D.,F,NC,27612
1639598055,Oldfield,Charlene,M.D.,F,VA,22911
1639598576,Shaurya,Kautilya,"M.D., M.B.A",M,NY,11211
1639600596,O'brien,Jack,,M,TX,75390
1639601073,Duke,Taylor,MD,F,TX,77030
1639609480,Pride,Renee,MD,F,MN,55905
1639674575,Michalik,Daniel,MD,M,IL,60126
1639707391,Handfield,Chelsea,MD,F,MN,55905
1649204520,Stanowicz,Steven,M.D.,M,CA,92866
1649212903,Dodson,Jeffrey,M.D.,M,WV,26330
1649214537,Wright,Keith,MD,M,GA,30078
1649214784,Silvers,Jack,M.D,M,CA,90049
1649215757,Babich,Debra,M.D.,F,IL,62526
1649224809,Ebertz,Joseph,MD,M,ND,58503
1649226705,Blair,Mark,M.D.,M,AZ,85032
1649227174,Karakashian,Gary,M.D.,M,NJ,7764
1649229154,Pearson,Earl,MD,M,CA,93257
1649231457,Long,Paul,M.D.,M,PA,18702
1649237157,Lazo,Ivan,M.D.,M,VA,24540
1649237363,Backe,Joseph,MD,M,AL,35601
1649238775,Cusack,Carrie Ann,M.D.,F,PA,19107
1649247115,Greenberg,Cindy,M.D.,F,TX,77339
1649248162,Zabel,Robert,D.O.,M,MN,55044
1649248386,Oyler,Rebekah,M.D.,F,NC,27613
1649248576,Carson,Lee,M.D.,F,SC,29229
1649250101,Burroughs,Richard,M.D.,M,DC,20307
1649252743,Benjamin,Jaye,M.D.,M,OH,44094
1649253279,Bhatt,Roopal,MD,F,TX,78730
1649254657,Delgado Rodriguez,Aurea,MD,F,PR,926
1649258286,Khasak,Dmitry,MD,M,NY,10016
1649259276,Weitzner,Jay,M.D.,M,NY,10941
1649259383,Li,Lian Jie,MD,M,NJ,8865
